id,fen,name,moves,ECO,parent,child,white,draws,black,bullet_avg,blitz_avg,rapid_avg,classical_avg,0_white,0_draws,0_black,1000_white,1000_draws,1000_black,1200_white,1200_draws,1200_black,1400_white,1400_draws,1400_black,1600_white,1600_draws,1600_black,1800_white,1800_draws,1800_black,2000_white,2000_draws,2000_black,2200_white,2200_draws,2200_black,2500_white,2500_draws,2500_black,bullet_white,bullet_draws,bullet_black,blitz_white,blitz_draws,blitz_black,rapid_white,rapid_draws,rapid_black,classical_white,classical_draws,classical_black
2029,rnbqkbnr/pp2pppp/8/8/2Bp4/4PN2/PP3PPP/RNBQK2R b KQkq - 0 5,QGA: 3.Nf3 c5 4.e3 cxd4 5.Bxc4,1.d4 d5 2.c4 dxc4 3.Nf3 c5 4.e3 cxd4 5.Bxc4,D21,1254,[],32002,2965,19850,1786.6,1870.2,1718.9,1700.0,257,29,188,898,75,569,2114,150,1294,4439,300,2712,6828,509,4229,8219,606,4576,7217,662,4272,4595,713,3442,704,175,619,15703,1075,10810,26242,2477,16751,5258,439,2865,502,49,234
2032,r1bqkbnr/ppp2ppp/2n5/4P3/2Pp4/5N2/PP1NPPPP/R1BQKB1R b KQkq - 3 5,"Queen's Gambit Declined: Albin Countergambit, Modern Line",1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3 Nc6 5.Nbd2,D08,1266,[],115483,11337,89991,1834.2,1908.4,1842.3,1810.0,149,5,102,784,44,533,3191,162,2307,11424,732,8729,24978,2068,20235,32763,3139,26104,27515,2943,20697,17377,2186,13063,1426,269,1163,32689,2330,28590,94157,9142,74741,19784,2029,14330,1542,166,920
2034,r1bqkbnr/ppp2ppp/2n5/4P3/2Pp4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 5,"Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation",1.d4 d5 2.c4 e5 3.dxe5 d4 4.Nf3 Nc6 5.g3,D09,1266,[],215529,20191,165073,1920.2,1955.9,1873.9,1818.4,188,7,103,828,46,619,3484,183,2581,12261,756,8855,36396,2649,26153,69555,5937,51819,65212,6716,51690,30137,3769,24982,1968,364,1574,62818,4021,53733,181277,16741,142051,31728,3150,21535,2524,300,1487
2035,rnbqk1nr/ppp1bppp/8/3p4/3P1B2/2N5/PP2PPPP/R2QKBNR b KQkq - 1 5,"QGD: Alatortsev, 5.Bf4",1.d4 d5 2.c4 e6 3.Nc3 Be7 4.cxd5 exd5 5.Bf4,D31,1272,[],34911,5783,29693,2143.7,2178.5,2004.6,1926.5,38,7,33,156,4,104,381,21,305,1022,78,763,2381,234,2012,5208,600,4369,8565,1302,7488,14256,2699,12229,3479,870,2832,21394,2108,19251,30981,5092,26548,3494,580,2792,436,111,353
2037,rnbqk2r/ppp1bppp/4pB2/3p4/2PP4/2N5/PP2PPPP/R2QKBNR b KQkq - 0 5,"Queen's Gambit Declined: Modern Variation, Heral Variation",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Be7 5.Bxf6,D53,1274,[],196609,20647,178523,1742.8,1742.8,1716.6,1681.5,1041,79,1002,6308,511,5837,18968,1660,17911,37350,3355,36340,59058,5893,55390,65277,7054,56878,30246,3613,26029,4639,722,3848,39,10,38,94454,6711,77418,157578,15775,138518,36634,4526,37296,2397,346,2709
2041,r1bqkb1r/pppn1ppp/4pn2/3p2B1/2PP4/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 5,"Queen's Gambit Declined: Modern Variation, Knight Defense",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 Nbd7 5.e3,D51,1274,[],222705,27061,201845,1808.3,1894.0,1883.5,1834.3,186,8,150,1355,102,1215,6826,506,5995,21435,1778,18794,48103,4489,43407,72111,8532,66490,58016,8218,52707,21867,3746,19312,1173,298,1135,48751,3641,45446,176941,20684,160204,42095,5715,38257,3669,662,3384
2042,rnbqkb1r/pp3ppp/4pn2/2pP2B1/3P4/2N5/PP2PPPP/R2QKBNR b KQkq - 0 5,Queen's Gambit Declined: Pseudo-Tarrasch Variation,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.cxd5,D50,1274,[],49884,4891,44508,1707.9,1734.5,1761.2,1733.9,102,5,105,802,56,719,3767,293,3591,10480,805,9553,16523,1493,14975,14524,1470,12480,5952,704,5028,2178,364,2281,227,55,191,21274,1621,20853,38866,3718,35232,10156,1081,8648,862,92,628
2043,rnbqkb1r/pp3ppp/4pn2/2pp2B1/2PP4/2N1P3/PP3PPP/R2QKBNR b KQkq - 0 5,"QGD: Dutch-Peruvian, 5.e3",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Bg5 c5 5.e3,D50,1274,[],64815,6660,58430,1699.9,1714.0,1745.5,1708.1,166,7,160,1186,79,1109,5287,399,4817,13968,1147,12656,22286,2188,20207,20132,2158,17510,7180,949,6653,1204,204,1341,45,14,63,28808,2085,28936,52010,5191,46876,11944,1354,10831,861,115,723
2045,rnbqk2r/ppp2ppp/4pn2/3p4/QbPP4/2N2N2/PP2PPPP/R1B1KB1R b KQkq - 5 5,"QGD: Ragozin, 5.Qa4+",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Bb4 5.Qa4+,D38,1275,[],155881,14991,121834,1830.3,1849.8,1712.0,1692.4,1285,74,1064,6478,403,6171,18124,1291,17164,27534,2140,25828,28262,2267,24064,32725,2658,23482,33610,3133,22432,27511,3548,20512,6239,1245,5516,45163,2584,35067,122122,11481,93473,30840,3169,25903,2919,341,2458
2046,rnbqk2r/ppp2ppp/4pn2/3P4/1b1P4/2N2N2/PP2PPPP/R1BQKB1R b KQkq - 0 5,"QGD: Ragozin, 5.cxd5",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Bb4 5.cxd5,D38,1275,[2922],204332,20245,151928,1856.2,1873.0,1779.7,1757.1,704,46,661,3938,239,3460,13113,899,11143,29403,2080,22810,47352,3497,34561,54151,4666,38046,39511,4297,28590,28179,4344,22569,5736,1361,5352,157841,9939,118110,166962,16404,125318,34436,3460,24580,2934,381,2030
2049,r1bqkb1r/pppn1ppp/4pn2/3p4/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 5 5,QGD: Westphalia: 4.Nf3 Nbd7 5.Bf4,1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.Nf3 Nbd7 5.Bf4,D37,1275,[],70999,7759,58734,1879.0,1940.6,1857.4,1810.3,173,13,120,690,42,596,2432,169,2141,6510,483,5572,13729,1147,11550,19947,2016,16557,18033,2098,14334,10796,1579,8866,1984,436,1855,26235,1792,21673,59487,6328,49034,10530,1278,8946,982,153,754
2057,rnbqkb1r/ppp2ppp/5n2/3p4/3P1B2/2N5/PP2PPPP/R2QKBNR b KQkq - 1 5,"QGD: Exchange, Saemisch Variation",1.d4 d5 2.c4 e6 3.Nc3 Nf6 4.cxd5 exd5 5.Bf4,D35,590,[],213296,23778,189563,1830.2,1776.4,1692.3,1685.7,1986,157,1927,8169,619,7632,19736,1528,18618,35084,2811,32052,53349,5078,48014,66129,7617,58518,43147,5703,37762,14240,2302,12099,1347,267,1118,145787,11223,129362,171963,18585,151280,38557,4809,35628,2776,384,2655
2060,rnbqkbnr/pp3ppp/4p3/3P4/3Q4/2N5/PP2PPPP/R1B1KBNR b KQkq - 0 5,"QGD Tarrasch: von Hennig-Schara Gambit, 5.Qxd4",1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 cxd4 5.Qxd4,D32,1279,[],101745,11770,101413,1865.9,1880.8,1759.9,1733.5,822,67,571,2437,189,1713,6283,450,4628,13229,1029,10503,22581,2101,19751,28020,2916,27576,23298,3007,26306,13444,2415,15773,1173,302,1504,94046,7871,103339,86322,9905,87945,14313,1712,12583,1110,153,885
2062,rnbqkbnr/pp3ppp/8/2Pp4/8/2N5/PP2PPPP/R1BQKBNR b KQkq - 0 5,QGD Tarrasch: 5.dxc5,1.d4 d5 2.c4 e6 3.Nc3 c5 4.cxd5 exd5 5.dxc5,D32,1279,[],140674,14001,132469,1660.0,1684.1,1699.9,1689.6,1361,95,1124,5823,452,5025,17545,1379,14849,36307,3069,30279,49517,4397,42899,36823,3924,36908,13917,1881,17245,3887,679,4931,223,51,207,90325,6718,91750,111141,10926,105666,27577,2862,25066,1956,213,1737
2065,rnbqkbnr/pp3ppp/2p1p3/6B1/2pP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 1 5,"Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation",1.d4 d5 2.c4 e6 3.Nc3 c6 4.Nf3 dxc4 5.Bg5,D31,1281,[],34960,3024,30772,1746.5,1764.5,1698.0,1625.5,338,26,254,1078,90,874,2975,211,2221,6516,480,5136,10409,800,8828,10586,948,9556,5596,555,5543,1658,216,1584,195,25,125,76933,3801,49925,31066,2652,26962,3648,341,3558,246,31,252
2066,rnbqkbnr/pp3ppp/2p1p3/8/P1pP4/2N2N2/1P2PPPP/R1BQKB1R b KQkq - 0 5,"Semi-Slav: Noteboom, 5.a4",1.d4 d5 2.c4 e6 3.Nc3 c6 4.Nf3 dxc4 5.a4,D31,1281,[],215343,20875,204135,1924.2,1998.1,1942.6,1840.6,110,11,68,595,31,339,2634,138,1684,9764,532,6474,29459,2160,23415,63811,5498,57192,70632,7177,71608,38703,5016,42334,2974,492,3112,93876,5446,84367,187674,17906,179859,25868,2776,22748,1801,193,1528
2068,rnbqkbnr/pp3ppp/2p5/3p4/3P1B2/2N5/PP2PPPP/R2QKBNR b KQkq - 1 5,Semi-Slav: 4.cxd5 exd5 5.Bf4,1.d4 d5 2.c4 e6 3.Nc3 c6 4.cxd5 exd5 5.Bf4,D31,1282,[],166457,22024,154389,1912.5,1895.7,1807.5,1751.3,573,50,485,1918,154,1547,5215,377,4689,13023,1132,12096,32132,3315,30353,54966,6949,52111,44585,6430,39981,19736,3710,17928,2015,488,1920,126011,10989,114576,144264,18629,133030,20997,3163,20160,1196,232,1199
2075,rnbqkbnr/pp3ppp/8/2pp4/3P4/5NP1/PP2PP1P/RNBQKB1R b KQkq - 0 5,QGD: Tarrasch without Nc3: 5.g3,1.d4 d5 2.c4 e6 3.Nf3 c5 4.cxd5 exd5 5.g3,D30,1287,"[2957, 2958]",84187,11557,59866,1986.0,2045.0,1885.2,1810.6,114,5,91,515,26,401,1820,115,1333,4985,325,3322,10426,772,6559,18616,1831,11760,23206,3125,16489,23268,4604,18767,3686,900,2969,29517,2617,24028,71316,9878,52204,11686,1520,7024,1185,159,638
2077,rnbqkb1r/pp3ppp/2p1pn2/3p4/2PP4/5NP1/PPQ1PP1P/RNB1KB1R b KQkq - 0 5,QGD: 3.Nf3 c6 4.Qc2 Nf6 5.g3,1.d4 d5 2.c4 e6 3.Nf3 c6 4.Qc2 Nf6 5.g3,D30,1290,[],77233,10566,49116,2057.6,2065.6,2011.1,1901.1,28,2,10,95,2,58,323,17,226,1170,86,688,4624,387,2743,17076,1887,10803,29551,3992,18715,23191,3850,14991,1621,364,1176,25094,2117,17489,66625,8911,43294,9776,1494,5408,832,161,414
2081,rn1qkb1r/ppp1pppp/5n2/5b2/3PP3/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5,"Diemer Gambit, BDG",1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 Bf5 5.fxe4,D00,598,[],81753,6105,76798,1791.2,1601.8,1492.9,1488.0,8964,975,10904,14292,1439,17023,16543,1288,19271,19593,1263,21076,22047,1552,20529,21165,1555,18687,13416,1138,11669,4987,526,4410,545,71,427,60185,3422,52682,61361,4537,55615,19201,1470,19676,1191,98,1507
2082,rnbqkb1r/ppp2ppp/4pn2/8/3PP3/2N5/PPP3PP/R1BQKBNR b KQkq - 0 5,Pfrang Gambit,1.d4 d5 2.e4 dxe4 3.Nc3 Nf6 4.f3 e6 5.fxe4,D00,598,[],121783,8296,93919,1794.6,1609.3,1473.0,1441.3,8912,936,8639,15001,1352,14679,20034,1460,19391,26816,1733,24883,35598,2294,27932,37167,2463,25369,18705,1436,13018,3428,359,2662,69,11,55,174666,8153,116529,100169,6695,74371,20424,1470,18086,1190,131,1462
2084,rn1qk1nr/ppp1ppbp/3p2p1/8/2PP2b1/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 5,"Neo-Old Indian: Modern, 3.Nc3 Bg7 4.Nf3 Bf4 5.e3",1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.Nf3 Bg4 5.e3,A41,1307,[],36218,4228,33723,1733.4,1765.4,1734.3,1734.7,92,5,71,709,58,709,3193,255,3052,8034,734,7848,10895,1173,10015,7978,924,7376,4566,600,4233,4091,679,3735,654,118,516,21558,1720,20248,30438,3538,28346,5472,646,5117,308,44,260
2085,r1bqk1nr/ppp1ppbp/2np2p1/8/2PPP3/2N1B3/PP3PPP/R2QKBNR b KQkq - 2 5,"Modern: Averbakh, Kotov, 5.Be3",1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.e4 Nc6 5.Be3,A42,608,"[2963, 2964]",192948,21531,199706,2028.4,2027.9,1962.6,1880.9,63,2,44,318,11,267,1537,74,1340,5940,350,5611,21001,1525,20303,54709,5272,56828,71676,8325,75940,37813,5698,39304,1809,361,1720,94299,7181,105975,174496,19323,182413,17533,2090,16518,919,118,775
2087,r1bqk1nr/ppp1ppbp/2np2p1/8/2PPP3/2N5/PP2NPPP/R1BQKB1R b KQkq - 2 5,"Modern: Averbakh, Kotov, 5.Nge2",1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.e4 Nc6 5.Nge2,A42,608,[],25563,3081,23270,2176.1,2134.0,1982.3,1918.9,6,1,7,48,1,27,135,7,119,520,29,488,1581,134,1406,4274,418,3913,8455,915,7662,9685,1413,8936,1048,172,865,15994,1313,15609,23951,2875,21835,1527,193,1348,85,13,87
2088,r1bqk1nr/ppp1ppbp/2np2p1/3P4/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5,"Modern: Averbakh, Kotov, 5.d5",1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.e4 Nc6 5.d5,A42,608,[],50501,5222,46400,2027.3,2006.6,1884.8,1855.4,76,2,56,402,34,307,1443,95,1252,3414,227,3039,6707,543,6068,12333,1022,11557,15389,1663,14311,11857,1599,10700,801,168,725,36214,2646,36175,45293,4728,42026,4860,455,4150,348,39,224
2090,rnbqk1nr/pp2ppbp/3p2p1/2p5/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 5,Modern: c4 Pterodactyl,1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.e4 c5 5.Nf3,A42,608,[],29915,3333,27534,1898.0,1857.4,1733.0,1685.8,238,17,241,1053,82,1045,2348,198,2439,3992,296,4177,5831,502,5789,8103,764,6949,7394,964,6442,4167,726,3722,428,81,455,18904,1585,17740,24872,2759,22581,4697,519,4580,346,55,373
2091,rnbqk1nr/pp2ppbp/2pp2p1/8/2PPP3/2N1B3/PP3PPP/R2QKBNR b KQkq - 1 5,"Modern: Averbakh, 4...c6 5.Be3",1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.e4 c6 5.Be3,A42,608,[],109733,9558,94914,1907.9,1862.2,1826.1,1740.5,31,1,28,211,12,186,1091,67,983,5361,360,4651,19274,1410,16940,39796,3371,34762,33588,3096,28992,11080,1199,9061,634,122,508,58173,3517,56399,94035,8013,82881,15013,1468,11559,685,77,474
2093,rnbqk1nr/ppp2pbp/3p2p1/4p3/2PPP3/2N2N2/PP3PPP/R1BQKB1R b KQkq - 1 5,"Modern: Averbakh, 4...e5 5.Nf3",1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.e4 e5 5.Nf3,A42,608,[],33604,4749,32421,1941.1,2001.5,1775.0,1738.0,319,26,253,1119,93,952,1937,136,1670,2990,210,2425,4587,362,3780,7041,716,6228,8214,1092,8268,9171,1894,10141,1601,475,1579,24107,2412,24227,29705,4284,29145,3669,433,3059,230,32,217
2095,rnbqk1nr/ppp2pbp/3p2p1/3Pp3/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5,"Modern: Averbakh, 4...e5 5.d5",1.d4 d6 2.c4 g6 3.Nc3 Bg7 4.e4 e5 5.d5,A42,608,[],103514,11123,105471,1827.4,1861.3,1795.3,1744.0,468,25,441,2121,144,1911,5937,391,5102,13379,898,11505,23824,1901,21947,30092,2972,30654,21756,2809,24235,12815,2203,15506,1648,340,1624,47539,3276,49997,85859,9265,88864,16730,1731,15716,925,127,891
2100,rnbqk2r/ppppp1bp/5np1/5p2/2PP1B2/2N2N2/PP2PPPP/R2QKB1R b KQkq - 3 5,Dutch: 2.c4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Bf4,1.d4 f5 2.c4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Bf4,A85,1318,[],45998,4391,46181,1857.9,1855.1,1774.8,1788.2,220,16,249,1053,68,998,2871,175,2660,6118,474,6079,11020,865,10930,13710,1280,14105,9986,1097,10117,4881,640,4715,283,35,235,26708,1891,28716,37954,3603,38292,7380,720,7213,664,68,676
2101,rnbqk2r/ppppp1bp/5np1/5pB1/2PP4/2N2N2/PP2PPPP/R2QKB1R b KQkq - 3 5,Dutch: 2.c4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Bg5,1.d4 f5 2.c4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.Bg5,A85,1318,[],125020,12781,127092,1804.2,1809.1,1774.4,1766.1,432,30,420,2637,154,2276,8568,580,7690,20079,1487,18415,35497,3111,34206,39734,4128,41070,22625,2880,25126,6884,1138,8056,201,37,219,89185,6598,96110,106975,10831,109136,17012,1805,16861,1033,145,1095
2102,rnbqk2r/ppppp1bp/5np1/5p2/2PP4/2N1PN2/PP3PPP/R1BQKB1R b KQkq - 0 5,Dutch: 2.c4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.e3,1.d4 f5 2.c4 Nf6 3.Nc3 g6 4.Nf3 Bg7 5.e3,A85,1318,[],104637,11090,110322,1802.0,1775.2,1740.8,1767.9,850,60,863,4005,270,3695,9507,728,9349,18753,1477,18884,30097,2826,30882,32488,3604,34237,17038,2291,19538,5931,841,6506,330,51,275,92537,7244,103394,87326,9131,92534,16213,1817,16585,1098,142,1203
2104,rnbqk2r/pppp2pp/4pn2/5p2/1bPP4/2N3P1/PP2PPBP/R1BQK1NR b KQkq - 3 5,"Dutch: Dutch-Indian, 5.Nc3",1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Bb4+ 5.Nc3,A90,1320,[],55822,5860,48897,1980.8,1962.9,1944.4,1908.1,46,2,31,149,5,131,667,34,505,2610,173,2124,8721,666,7190,18602,1815,16510,18133,2109,16144,7361,1030,6551,395,67,378,35961,2535,33984,49582,5141,43753,5888,661,4868,352,58,276
2106,rnbqk2r/ppppb1pp/4pn2/5p2/2PP4/2N3P1/PP2PPBP/R1BQK1NR b KQkq - 3 5,Dutch: 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nc3,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nc3,A91,1320,[],95215,10464,79930,1922.7,1953.7,1952.9,1882.0,37,1,17,154,4,138,866,58,729,4162,292,3665,15779,1293,12977,33666,3475,28100,28999,3502,24071,11882,1778,10422,727,124,695,42961,3228,37038,83276,8964,70196,11165,1385,9123,774,115,611
2107,rnbqk2r/ppppb1pp/4pn2/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 3 5,Dutch: 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 Be7 5.Nf3,A91,1320,"[2967, 2968]",98417,11625,81891,1993.2,2024.1,1958.6,1883.7,68,5,66,254,17,201,1105,77,955,4235,263,3629,12652,1096,10246,26584,2733,21494,30621,3769,25148,22047,3310,19184,2278,454,2190,44819,3634,39002,85758,10027,72078,11563,1443,9084,1096,155,729
2109,rnbqkb1r/pp1p2pp/2p1pn2/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 1 5,Dutch: 2.c4 Nf6 3.g3 e6 4.Bg2 c6 5.Nf3,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 c6 5.Nf3,A90,1320,"[2973, 2974]",33880,4169,28556,1943.1,1965.7,1933.8,1876.6,27,0,22,132,7,112,402,29,351,1387,100,1352,4699,462,4362,10940,1214,9684,11705,1525,9072,4890,778,3821,259,90,265,15907,1409,14187,29031,3510,24632,4394,575,3642,455,84,282
2111,rnbqkb1r/ppp3pp/4pn2/3p1p2/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 1 5,Dutch Defense: Classical Variation,1.d4 f5 2.c4 Nf6 3.g3 e6 4.Bg2 d5 5.Nf3,A90,1320,[],87439,13002,77909,2109.7,2096.0,1991.0,1903.6,100,10,90,394,19,267,808,51,625,2086,166,1658,5871,543,5342,17248,2140,16161,31817,4737,28608,28148,4911,24240,2269,505,1900,57790,5457,51562,79184,11683,70882,7603,1189,6539,652,130,488
2113,rnbqk2r/ppppp1bp/5np1/5p2/2PP4/2N3P1/PP2PPBP/R1BQK1NR b KQkq - 3 5,"Dutch: Leningrad, 4.Bg2 Bg7 5.Nc3",1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nc3,A86,1323,[],94334,11870,87131,1995.3,2021.3,1965.6,1904.9,112,8,75,440,41,351,1264,95,1093,4084,302,3250,12022,1025,10181,26622,2859,23875,29678,3968,28690,20681,3424,19931,1247,292,1204,45566,3957,44567,83031,10287,77358,10458,1453,9051,845,130,722
2114,rnbqk2r/ppppp1bp/5np1/5p2/2PP4/5NP1/PP2PPBP/RNBQK2R b KQkq - 3 5,Dutch Defense: Leningrad Variation,1.d4 f5 2.c4 Nf6 3.g3 g6 4.Bg2 Bg7 5.Nf3,A87,1323,"[2979, 2980, 2981]",73319,9456,65702,2057.8,2066.5,1934.6,1906.4,212,11,166,659,43,486,1531,114,1209,3437,281,2842,7803,678,6610,16061,1633,14122,21581,2849,19908,22035,3529,20018,2402,486,2202,40225,3619,38241,64562,8222,58356,8078,1129,6723,679,105,623
2116,rnbqk2r/ppppp1bp/5np1/5p2/2PP4/2N2NP1/PP2PP1P/R1BQKB1R b KQkq - 3 5,"Dutch: Leningrad, 4.Nf3 Bg7 5.Nc3",1.d4 f5 2.c4 Nf6 3.g3 g6 4.Nf3 Bg7 5.Nc3,A86,1325,[],51047,6481,45884,2069.0,2041.3,1933.5,1873.7,74,5,54,363,31,260,904,69,701,2214,178,1693,5833,458,4862,13182,1356,11264,16139,2196,14885,12780,2092,12398,899,201,782,34064,3054,32333,45395,5690,41251,5224,712,4293,428,79,340
2119,rnbqkb1r/pppp2pp/4pn2/6B1/3PN3/8/PPP2PPP/R2QKBNR b KQkq - 0 5,"Dutch: Staunton Gambit, 4.Bg5 e6 5.Nxe4",1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.Bg5 e6 5.Nxe4,A83,1327,[],119828,14125,96383,2003.3,1970.1,1938.0,1860.7,109,3,80,377,20,371,1314,93,1334,4967,406,5079,15234,1463,14530,37387,4011,30867,43607,5449,32535,17968,2665,12908,665,131,464,43849,3759,37441,103571,12024,83441,15317,1946,12163,940,155,779
2123,rnbqkb1r/ppppp1pp/5n2/8/3P4/2N2N2/PPP3PP/R1BQKB1R b KQkq - 0 5,"Dutch: Staunton Gambit, 4.f3 exf3 5.Nxf3",1.d4 f5 2.e4 fxe4 3.Nc3 Nf6 4.f3 exf3 5.Nxf3,A82,1328,[],32111,2004,19650,1889.1,1863.9,1794.2,1747.5,193,8,165,585,30,411,1315,45,899,3212,143,2111,6700,354,4231,11125,692,6604,8517,606,4962,2498,202,1703,59,7,39,21162,970,13673,27638,1693,16895,4306,287,2644,167,24,111
2124,rnbqk2r/ppp1ppbp/3p1np1/8/2PPP3/4BP2/PP4PP/RN1QKBNR b KQkq - 0 5,"Modern Defense: Averbakh Variation, Pseudo-Sämisch",1.d4 g6 2.c4 Bg7 3.e4 d6 4.Be3 Nf6 5.f3,A42,646,[],44486,4281,39900,1908.5,1929.3,1872.6,1843.7,135,8,132,460,38,484,1056,76,1008,2684,198,2499,6842,493,6134,14170,1221,12484,14082,1489,12605,6384,821,5882,324,59,296,21516,1280,20265,38545,3663,34741,5476,565,4832,465,53,327
2127,r2qkb1r/ppp1pppp/2np1n2/8/3PP1b1/2N2N2/PPP1BPPP/R1BQK2R b KQkq - 4 5,Nimzowitsch Defence: 2.Nf3 d6 3.d4 Nf6 4.Nc3 Bg4 5.Be2,1.e4 Nc6 2.Nf3 d6 3.d4 Nf6 4.Nc3 Bg4 5.Be2,B00,1341,[],72402,8229,67774,1723.2,1699.7,1563.3,1540.3,3369,294,2425,7252,673,5365,12062,990,9526,17609,1469,14543,19776,1897,17125,17175,1950,16549,10790,1533,11926,6572,1266,7161,480,114,470,27745,2247,27927,56760,6512,54724,14451,1600,12149,1191,117,901
2128,r2qkb1r/ppp1pppp/2np1n2/8/3PP1b1/2N1BN2/PPP2PPP/R2QKB1R b KQkq - 4 5,Nimzowitsch Defence: 2.Nf3 d6 3.d4 Nf6 4.Nc3 Bg4 5.Be3,1.e4 Nc6 2.Nf3 d6 3.d4 Nf6 4.Nc3 Bg4 5.Be3,B00,1341,[],39449,3865,33730,1872.5,1857.1,1688.8,1648.4,523,39,344,1406,89,993,3336,216,2430,6630,446,4713,9137,689,7279,9819,845,8276,7156,836,7046,5993,912,5797,714,137,619,17743,1135,16403,32727,3223,28712,6317,586,4736,405,56,282
2133,rnbqkb1r/pppppppp/8/2PnP3/8/2N5/PP1P1PPP/R1BQKBNR b KQkq - 2 5,"Alekhine: Two Pawns Attack, 5.Nc3",1.e4 Nf6 2.e5 Nd5 3.c4 Nb6 4.c5 Nd5 5.Nc3,B02,1358,[],133344,15503,113798,2057.2,2041.5,1883.5,1799.8,688,79,630,1517,155,1258,2941,242,2524,5442,448,4961,10363,940,9380,29430,2967,24430,53849,6055,44739,32497,4767,28772,1763,326,1516,128873,9915,105401,123411,14212,105430,9274,1192,7836,659,99,532
2134,rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N2/PPP1BPPP/RNBQK2R b KQkq - 3 5,"Alekhine: Modern, 5.Be2",1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3 Bg4 5.Be2,B05,1361,[2990],181767,24572,173992,2038.3,2070.2,1955.9,1849.1,323,24,211,1088,77,761,2907,229,2416,7612,618,7303,16637,1581,17522,38393,4325,38882,59243,7919,56246,54150,9039,49334,5732,1090,4705,79234,6878,72315,161921,21498,155706,18328,2812,17033,1518,262,1253
2135,rn1qkb1r/ppp1pppp/3p4/3nP3/2PP2b1/5N2/PP3PPP/RNBQKB1R b KQkq - 0 5,"Alekhine Defense: Modern Variation, Alekhine Variation",1.e4 Nf6 2.e5 Nd5 3.d4 d6 4.Nf3 Bg4 5.c4,B05,1361,"[2991, 2993]",22974,2626,26902,1904.9,1954.9,1932.4,1866.9,35,5,22,139,7,118,444,31,471,1597,122,1739,4128,362,5093,7346,820,9277,6191,747,7224,3425,525,3336,287,50,233,12014,821,12814,19508,2212,22934,3228,380,3737,238,34,231
